Mod:Item:MetaData, Localized Name
thaumcraft:phial:1, Aquaのエッセンシア瓶
thaumcraft:phial:1, Ordoのエッセンシア瓶
thaumcraft:phial:1, Perditioのエッセンシア瓶
thaumcraft:phial:1, Vacuosのエッセンシア瓶
thaumcraft:phial:1, Luxのエッセンシア瓶
thaumcraft:phial:1, Motusのエッセンシア瓶
thaumcraft:phial:1, Gelumのエッセンシア瓶
thaumcraft:phial:1, Vitreusのエッセンシア瓶
thaumcraft:phial:1, Metallumのエッセンシア瓶
thaumcraft:phial:1, Victusのエッセンシア瓶
thaumcraft:phial:1, Mortuusのエッセンシア瓶
thaumcraft:phial:1, Potentiaのエッセンシア瓶
thaumcraft:phial:1, Permutatioのエッセンシア瓶
thaumcraft:phial:1, Praecantatioのエッセンシア瓶
thaumcraft:phial:1, Auramのエッセンシア瓶
thaumcraft:phial:1, Alkimiaのエッセンシア瓶
thaumcraft:phial:1, Vitiumのエッセンシア瓶
thaumcraft:phial:1, Tenebraeのエッセンシア瓶
thaumcraft:phial:1, Alienisのエッセンシア瓶
thaumcraft:phial:1, Volatusのエッセンシア瓶
thaumcraft:phial:1, Herbaのエッセンシア瓶
thaumcraft:phial:1, Instrumentumのエッセンシア瓶
thaumcraft:phial:1, Fabricoのエッセンシア瓶
thaumcraft:phial:1, Machinaのエッセンシア瓶
thaumcraft:phial:1, Vinculumのエッセンシア瓶
thaumcraft:phial:1, Spiritusのエッセンシア瓶
thaumcraft:phial:1, Cognitioのエッセンシア瓶
thaumcraft:phial:1, Sensusのエッセンシア瓶
thaumcraft:phial:1, Aversioのエッセンシア瓶
thaumcraft:phial:1, Praemunioのエッセンシア瓶
thaumcraft:phial:1, Desideriumのエッセンシア瓶
thaumcraft:phial:1, Exanimisのエッセンシア瓶
thaumcraft:phial:1, Bestiaのエッセンシア瓶
thaumcraft:phial:1, Humanusのエッセンシア瓶
thaumcraft:alumentum:0, アルメンタム
thaumcraft:jar_brace, 真鍮のねじ蓋
thaumcraft:bottle_taint, 汚染のボトル
thaumcraft:sanity_soap, 禊の石鹸
thaumcraft:bath_salts, 清めのバスソルト
thaumcraft:turret:0, 自動弓
thaumcraft:turret:1, 自動弓改
thaumcraft:turret:2, 神秘の掘削機
thaumcraft:causality_collapser, 因果破壊子
thaumcraft:scribing_tools, 筆記具
thaumcraft:thaumometer, ソーモメーター
thaumcraft:resonator, エッセンシア共鳴器
thaumcraft:sanity_checker, 正気度チェッカー
thaumcraft:hand_mirror, 魔法の手鏡
thaumcraft:thaumium_axe, 魔導金属の斧
thaumcraft:thaumium_sword, 魔導金属の剣
thaumcraft:thaumium_shovel, 魔導金属のシャベル
thaumcraft:thaumium_pick, 魔導金属のつるはし
thaumcraft:thaumium_hoe, 魔導金属のクワ
thaumcraft:void_axe, 虚無の斧
thaumcraft:void_sword, 虚無の剣
thaumcraft:void_shovel, 虚無のシャベル
thaumcraft:void_pick, 虚無のつるはし
thaumcraft:void_hoe, 虚無のクワ
thaumcraft:elemental_axe, 流水の斧
thaumcraft:elemental_sword, ゼファーの剣
thaumcraft:elemental_shovel, 動地のシャベル
thaumcraft:elemental_pick, 地核のつるはし
thaumcraft:elemental_hoe, 成長のクワ
thaumcraft:primal_crusher, 根源の砕棒
thaumcraft:crimson_blade, 紅の刀
thaumcraft:grapple_gun, 神秘の鉤縄
thaumcraft:grapple_gun_tip, 鉤縄の弾
thaumcraft:grapple_gun_spool, 鉤縄のリール
thaumcraft:goggles, 洞察の眼鏡
thaumcraft:thaumium_helm, 魔導金属の兜
thaumcraft:thaumium_chest, 魔導金属の胴鎧
thaumcraft:thaumium_legs, 魔導金属の脛当て
thaumcraft:thaumium_boots, 魔導金属の靴
thaumcraft:cloth_chest, 魔導師のローブ
thaumcraft:cloth_legs, 魔導師のレギンス
thaumcraft:cloth_boots, 魔導師のブーツ
thaumcraft:traveller_boots, 旅人の靴
thaumcraft:fortress_helm, 魔導金属の砦兜
thaumcraft:fortress_chest, 魔導金属の砦鎧
thaumcraft:fortress_legs, 魔導金属の砦具足
thaumcraft:void_helm, 虚無の兜
thaumcraft:void_chest, 虚無の胴鎧
thaumcraft:void_legs, 虚無の脛当て
thaumcraft:void_boots, 虚無の靴
thaumcraft:void_robe_helm, 虚無魔導師のフード
thaumcraft:void_robe_chest, 虚無魔導師のローブ
thaumcraft:void_robe_legs, 虚無魔導師のレギンス
thaumcraft:crimson_plate_helm, 紅の教団の兜
thaumcraft:crimson_plate_chest, 紅の教団の胴鎧
thaumcraft:crimson_plate_legs, 紅の教団の脛当て
thaumcraft:crimson_boots, 紅の教団のブーツ
thaumcraft:crimson_robe_helm, 紅の教団のフード
thaumcraft:crimson_robe_chest, 紅の教団のローブ
thaumcraft:crimson_robe_legs, 紅の教団のレギンス
thaumcraft:crimson_praetor_helm, 紅の執政官の兜
thaumcraft:crimson_praetor_chest, 紅の執政官の鎧
thaumcraft:crimson_praetor_legs, 紅の執政官の脛当て
thaumcraft:baubles:0, ただの護符
thaumcraft:baubles:1, ただの指輪
thaumcraft:baubles:2, ただのベルト
thaumcraft:baubles:3, 見習いの指輪
thaumcraft:baubles:4, 高価な護符
thaumcraft:baubles:5, 高価な指輪
thaumcraft:baubles:6, 高価なベルト
thaumcraft:amulet_vis:0, 魔力石
thaumcraft:amulet_vis:1, 魔力の護符
thaumcraft:verdant_charm, 新緑の心の魔除け
thaumcraft:curiosity_band, 好奇心のヘッドバンド
thaumcraft:voidseer_charm, 虚無覗きの真珠
thaumcraft:cloud_ring, Cloudstepper Ring
thaumcraft:charm_undying, 不死の魔除け
thaumcraft:creative_flux_sponge, フラックススポンジ
thaumcraft:enchanted_placeholder, 任意のエンチャントされたアイテム
thaumcraft:caster_basic, 詠唱の籠手
thaumcraft:focus_1, 空白の下級焦点具
thaumcraft:focus_2, 空白の上級焦点具
thaumcraft:focus_3, 空白の大焦点具
thaumcraft:focus_pouch, 焦点具ポーチ
thaumcraft:golem_bell, ゴーレム術師の鐘
thaumcraft:golem, ゴーレム
thaumcraft:seal:0, 空白の印章
thaumcraft:seal:1, 制御の印章：収集
thaumcraft:seal:2, 制御の高等印章：収集
thaumcraft:seal:3, 制御の印章：搬入
thaumcraft:seal:4, 制御の高等印章：搬入
thaumcraft:seal:5, 制御の印章：搬出
thaumcraft:seal:6, 制御の高等印章：搬出
thaumcraft:seal:7, 制御の印章：収穫
thaumcraft:seal:8, 制御の印章：屠殺
thaumcraft:seal:9, 制御の印章：護衛
thaumcraft:seal:10, 制御の高等印章：護衛
thaumcraft:seal:11, 制御の印章：木樵
thaumcraft:seal:12, 制御の印章：ブロック破壊
thaumcraft:seal:13, 制御の印章：使用
thaumcraft:seal:14, 制御の印章：供給
thaumcraft:seal:15, 制御の印章：備蓄
thaumcraft:seal:16, Control Seal: Advanced Block Breaker
enderio:item_enderface, エンダーフェイス
enderio:item_conduit_facade:0, 導管被覆材
enderio:item_conduit_facade:1, 強化導管被覆材
enderio:item_conduit_facade:2, 透過導管被覆材
enderio:item_conduit_facade:3, 透過強化導管被覆材
enderio:item_basic_capacitor:0, ベーシックコンデンサ
enderio:item_basic_capacitor:1, 二重コンデンサ
enderio:item_basic_capacitor:2, 八重コンデンサ
enderio:block_alloy:0, 電炉鋼ブロック
enderio:block_alloy:1, エナジェティック合金ブロック
enderio:block_alloy:2, ヴァイブラント合金ブロック
enderio:block_alloy:3, レッドストーン合金ブロック
enderio:block_alloy:4, 融解電導鉄ブロック
enderio:block_alloy:5, 脈動鉄ブロック
enderio:block_alloy:6, ダークスチールブロック
enderio:block_alloy:7, ソウラリウムブロック
enderio:block_alloy:8, エンドスチールブロック
enderio:block_alloy:9, Iron Alloy Block
enderio:item_alloy_ingot:0, 電炉鋼インゴット
enderio:item_alloy_ingot:1, エナジェティック合金インゴット
enderio:item_alloy_ingot:2, ヴァイブラント合金インゴット
enderio:item_alloy_ingot:3, レッドストーン合金インゴット
enderio:item_alloy_ingot:4, 電導鉄インゴット
enderio:item_alloy_ingot:5, 脈動鉄インゴット
enderio:item_alloy_ingot:6, ダークスチールインゴット
enderio:item_alloy_ingot:7, ソウラリウムインゴット
enderio:item_alloy_ingot:8, エンドスチールインゴット
enderio:item_alloy_ingot:9, Iron Alloy Ingot
enderio:item_alloy_nugget:0, 電炉鋼の塊
enderio:item_alloy_nugget:1, エナジェティック合金の塊
enderio:item_alloy_nugget:2, ヴァイブラント合金の塊
enderio:item_alloy_nugget:3, レッドストーン合金の塊
enderio:item_alloy_nugget:4, 電導鉄の塊
enderio:item_alloy_nugget:5, 脈動鉄の塊
enderio:item_alloy_nugget:6, ダークスチールの塊
enderio:item_alloy_nugget:7, ソウラリウムの塊
enderio:item_alloy_nugget:8, エンドスチールの塊
enderio:item_alloy_nugget:9, Iron Alloy Nugget
enderio:item_alloy_ball:0, 電炉鋼の粉砕用ボール
enderio:item_alloy_ball:1, エナジェティック合金の粉砕用ボール
enderio:item_alloy_ball:2, ヴァイブラント合金の粉砕用ボール
enderio:item_alloy_ball:3, レッドストーン合金の粉砕用ボール
enderio:item_alloy_ball:4, 電導鉄の粉砕用ボール
enderio:item_alloy_ball:5, 脈動鉄の粉砕用ボール
enderio:item_alloy_ball:6, ダークスチールの粉砕用ボール
enderio:item_alloy_ball:7, ソウラリウムの粉砕用ボール
enderio:item_alloy_ball:8, エンドスチールの粉砕用ボール
enderio:item_alloy_ball:9, Iron Alloy Grinding Ball
enderio:item_material:0, 簡易型マシンシャーシ
enderio:item_material:1, 工業用マシンシャーシ
enderio:item_material:2, マシンパーツ
enderio:item_material:3, 太陽電池の基板
enderio:item_material:4, 導管接合材
enderio:item_material:5, シリコン
enderio:item_material:6, グライダーの片翼
enderio:item_material:7, グライダーの両翼
enderio:item_material:8, 栄養蒸留液が染みた棒
enderio:item_material:9, 木の歯車
enderio:item_material:10, 石の複合歯車
enderio:item_material:11, インフィニティバイメタルの歯車
enderio:item_material:12, 付勢バイメタルの歯車
enderio:item_material:13, ヴァイブラントバイメタルの歯車
enderio:item_material:14, パルセートクリスタル
enderio:item_material:15, ヴァイブラントクリスタル
enderio:item_material:16, エンダークリスタル
enderio:item_material:17, エンタイスクリスタル
enderio:item_material:18, ウェザークリスタル
enderio:item_material:19, プレシェントクリスタル
enderio:item_material:20, インフィニティの粒
enderio:item_material:21, 小麦粉
enderio:item_material:22, 接合剤の複合原料
enderio:item_material:23, 石炭の粉
enderio:item_material:24, 鉄の粉
enderio:item_material:25, 金の粉
enderio:item_material:26, 銅の粉
enderio:item_material:27, 錫の粉
enderio:item_material:28, エンダーパールの粉
enderio:item_material:29, 黒曜石の粉
enderio:item_material:30, アーダイトの粉
enderio:item_material:31, コバルトの粉
enderio:item_material:32, ラピスラズリの粉
enderio:item_material:33, 石英の粉
enderio:item_material:34, プレシェンスの粒
enderio:item_material:35, ヴァイブランシーの粒
enderio:item_material:36, ピエゾリティの粒
enderio:item_material:37, エンドの粒
enderio:item_material:38, 太陽電池の複合材料
enderio:item_material:39, エンダリウムベース
enderio:item_material:40, ゾンビの電極
enderio:item_material:41, Z 回路コントローラー
enderio:item_material:42, フランケンゾンビ
enderio:item_material:43, エンダー共振器
enderio:item_material:44, センテントエンダー
enderio:item_material:45, スケルタル収縮器
enderio:item_material:46, 剪定された植物
enderio:item_material:47, 整枝された枝の束
enderio:item_material:48, 緑色の有機染料
enderio:item_material:49, 茶色の有機染料
enderio:item_material:50, 黒色の有機染料
enderio:item_material:51, 工業用コーティング材
enderio:item_material:52, ソウル用コーティング材
enderio:item_material:53, ソウルマシンシャーシ
enderio:item_material:54, 強化マシンシャーシ
enderio:item_material:55, 霊なしマシンシャーシ
enderio:item_material:56, ガーディアンダイオード
enderio:item_material:57, シグナルムの粉砕用ボール
enderio:item_material:58, エンダリウムの粉砕用ボール
enderio:item_material:59, ルミウムの粉砕用ボール
enderio:item_material:60, レッドストーンフィルターの基板
enderio:item_material:61, 混沌の粉
enderio:item_material:62, エンダーの欠片
enderio:item_material:63, 枯凋の粉
enderio:item_material:64, 遠隔認識アップグレード
enderio:item_material:65, 無線電力送信用パラボラアンテナ
enderio:item_material:66, エンドスチールシャーシ
enderio:item_material:67, 改良型マシンコーティング剤
enderio:item_material:68, Enhanced Machine Parts
enderio:item_material:69, Simple Machine Parts
enderio:item_material:70, Cake Base
enderio:item_material:71, Infinity Rod
enderio:item_material:72, Nethercotta
enderio:item_material:73, Dark Bimetal Gear
enderio:item_material:74, Soul Powder
enderio:item_material:75, Infinity Reagent
enderio:item_material:76, Clay-Coated Glowstone Dust
enderio:item_broken_spawner:0, 壊れたスポナー
enderio:block_infinity_fog:0, インフィニティダスト
enderio:block_infinity:0, Infinity Dust Block
enderio:block_infinity:1, Compressed Infinity Dust Block
enderio:block_infinity:2, Double Compressed Infinity Dust Block
enderio:block_holy_fog, Glowstone Nano-Particles
enderio:block_dark_steel_anvil:0, ダークスチールの金床
enderio:block_dark_steel_anvil:1, 少し壊れたダークスチールの金床
enderio:block_dark_steel_anvil:2, かなり壊れたダークスチールの金床
enderio:block_dark_steel_ladder, ダークスチールのはしご
enderio:block_dark_iron_bars, ダークスチール鉄格子
enderio:block_dark_steel_trapdoor, ダークスチールのトラップドア
enderio:block_dark_steel_door, ダークスチールのドア
enderio:block_reinforced_obsidian, 強化黒曜石
enderio:block_self_resetting_lever5, セルフリセットレバー（５秒）
enderio:block_self_resetting_lever10, セルフリセットレバー（１０秒）
enderio:block_self_resetting_lever30, セルフリセットレバー（３０秒）
enderio:block_self_resetting_lever60, セルフリセットレバー（１分）
enderio:block_self_resetting_lever300, セルフリセットレバー（５分）
enderio:block_decoration1:0, マシンシャーシ（装飾ブロック）
enderio:block_decoration1:1, 機械の面（装飾ブロック）
enderio:block_decoration1:2, 機械の上面（装飾ブロック）
enderio:block_decoration1:3, 機械の側面（装飾ブロック）
enderio:block_decoration1:4, 機械の背面（装飾ブロック）
enderio:block_decoration1:5, 四方側面の機械（装飾ブロック）
enderio:block_decoration1:6, 四方背面の機械（装飾ブロック）
enderio:block_decoration1:7, ソウル系機械の面（装飾ブロック）
enderio:block_decoration1:8, ソウル系機械の上面（装飾ブロック）
enderio:block_decoration1:9, ソウル系機械の側面（装飾ブロック）
enderio:block_decoration1:10, ソウル系機械の背面（装飾ブロック）
enderio:block_decoration1:11, 四方側面のソウル系機械（装飾ブロック）
enderio:block_decoration1:12, 四方背面のソウル系機械（装飾ブロック）
enderio:block_decoration1:13, 赤色の機械（装飾ブロック）
enderio:block_decoration1:14, 壊れたスポナー（装飾ブロック）
enderio:block_decoration1:15, 不可視ブロック（装飾ブロック）
enderio:block_decoration2:0, 合金精錬機（装飾ブロック）
enderio:block_decoration2:1, アイテムバッファ（装飾ブロック）
enderio:block_decoration2:2, 電力バッファ（装飾ブロック）
enderio:block_decoration2:3, 総合バッファ（装飾ブロック）
enderio:block_decoration2:4, クリエイティブ専用バッファ（装飾ブロック）
enderio:block_decoration2:5, クラフト装置（装飾ブロック）
enderio:block_decoration2:6, 塗装機（装飾ブロック）
enderio:block_decoration2:7, 電力モニター（装飾ブロック）
enderio:block_decoration2:8, 準自生粉砕機（装飾ブロック）
enderio:block_decoration2:9, スライスンスプライス（装飾ブロック）
enderio:block_decoration2:10, スターリング発電機（装飾ブロック）
enderio:block_decoration2:11, 液体タンク（装飾ブロック）
enderio:block_decoration2:12, 加圧式液体タンク（装飾ブロック）
enderio:block_decoration2:13, トラベルアンカー（装飾ブロック）
enderio:block_decoration2:14, バキュームチェスト（装飾ブロック）
enderio:block_decoration2:15, 無線充電装置（装飾ブロック）
enderio:block_decoration3:0, 経験値バキューム装置（装飾ブロック）
enderio:block_decoration3:1, 簡易型合金精錬機（装飾ブロック）
enderio:block_decoration3:2, 簡易型スターリング発電機（装飾ブロック）
enderio:block_decoration3:3, 有線充電装置（装飾ブロック）
enderio:block_decoration3:4, 簡易型準自生粉砕機（装飾ブロック）
enderio:block_industrial_insulation, 工業用断熱材
enderio:block_end_iron_bars, エンドスチールの格子
enderio:block_confusion_charge, 眩惑の爆薬
enderio:block_concussion_charge, 脳震盪の爆薬
enderio:block_ender_charge, エンダー爆薬
enderio:block_painted_slab, 塗装したハーフブロック
enderio:block_painted_stone_slab, 塗装した石のハーフブロック
enderio:block_painted_pressure_plate:1, 木の感圧板（無音）
enderio:block_painted_pressure_plate:3, 石の感圧板（無音）
enderio:block_painted_pressure_plate:5, 重量感圧板（重・無音）
enderio:block_painted_pressure_plate:7, 重量感圧板（軽・無音）
enderio:block_painted_pressure_plate:8, ダークスチールの感圧板
enderio:block_painted_pressure_plate:9, ダークスチールの感圧板（無音）
enderio:block_painted_pressure_plate:10, ソウラリウムの感圧板
enderio:block_painted_pressure_plate:11, ソウラリウムの感圧板（無音）
enderio:block_painted_pressure_plate:12, ソウラリウムの感圧板（指定済み）
enderio:block_painted_pressure_plate:13, ソウラリウムの感圧板（指定済み・無音）
enderio:block_painted_wooden_door, 塗装した木のドア
enderio:block_painted_iron_door, 塗装した鉄のドア
enderio:block_painted_dark_steel_door, 塗装したダークスチールのドア
enderio:block_exit_rail, 脱線レール
enderio:item_conduit_probe:0, 導管調査機
enderio:item_yeta_wrench, イェタレンチ
enderio:item_xp_transfer:0, エクスペリエンスロッド
enderio:item_cold_fire_igniter, 冷炎ライター
enderio:item_coord_selector, 座標指定機
enderio:item_location_printout, 座標紙
enderio:item_travel_staff:0, トラベルスタッフ
enderio:item_travel_staff:0, トラベルスタッフ
enderio:item_rod_of_return:0, リターンロッド
enderio:item_rod_of_return:0, リターンロッド
enderio:item_magnet:0, 電磁石
enderio:item_magnet:0, 電磁石
enderio:block_enderman_skull:0, エンダーマンの頭
enderio:block_enderman_skull:2, 悩めるエンダーマンの頭
enderio:item_ender_food:0, "エンデリオス"
enderio:item_basic_item_filter:0, 基本アイテムフィルター
enderio:item_advanced_item_filter:0, 強化アイテムフィルター
enderio:item_limited_item_filter:0, 搬入数制限アイテムフィルター
enderio:item_big_item_filter:0, 大容量アイテムフィルター
enderio:item_big_advanced_item_filter:0, 強化大容量アイテムフィルター
enderio:item_existing_item_filter:0, 既存アイテムフィルター
enderio:item_mod_item_filter:0, Mod アイテムフィルター
enderio:item_power_item_filter:0, 電力保有アイテムフィルター
enderio:item_soul_filter_normal:0, Soul Item Filter
enderio:item_soul_filter_big:0, Big Soul Item Filter
enderio:item_enchantment_filter_normal:0, Enchantment Item Filter
enderio:item_enchantment_filter_big:0, Big Enchantment Item Filter
enderio:item_fluid_filter:0, 液体フィルター
enderio:item_redstone_not_filter:0, レッドストーン NOT フィルター
enderio:item_redstone_or_filter:0, レッドストーン OR フィルター
enderio:item_redstone_and_filter:0, レッドストーン AND フィルター
enderio:item_redstone_nor_filter:0, レッドストーン NOR フィルター
enderio:item_redstone_nand_filter:0, レッドストーン NAND フィルター
enderio:item_redstone_xor_filter:0, レッドストーン XOR フィルター
enderio:item_redstone_xnor_filter:0, レッドストーン XNOR フィルター
enderio:item_redstone_toggle_filter:0, レッドストーンラッチ切替フィルター
enderio:item_redstone_counting_filter:0, レッドストーンカウントフィルター
enderio:item_redstone_sensor_filter:0, レッドストーンセンサーフィルター
enderio:item_redstone_timer_filter:0, レッドストーンタイマーフィルター
enderio:block_fused_quartz:0, 石英ガラス
enderio:block_fused_quartz:1, 石英ガラス
enderio:block_fused_quartz:2, 石英ガラス
enderio:block_fused_quartz:3, 石英ガラス
enderio:block_fused_quartz:4, 石英ガラス
enderio:block_fused_quartz:5, 石英ガラス
enderio:block_fused_quartz:6, 石英ガラス
enderio:block_fused_quartz:7, 石英ガラス
enderio:block_fused_quartz:8, 石英ガラス
enderio:block_fused_quartz:9, 石英ガラス
enderio:block_fused_quartz:10, 石英ガラス
enderio:block_fused_quartz:11, 石英ガラス
enderio:block_fused_quartz:12, 石英ガラス
enderio:block_fused_quartz:13, 石英ガラス
enderio:block_fused_quartz:14, 石英ガラス
enderio:block_fused_quartz:15, 石英ガラス
enderio:block_fused_glass:0, 高透過ガラス
enderio:block_fused_glass:1, 高透過ガラス
enderio:block_fused_glass:2, 高透過ガラス
enderio:block_fused_glass:3, 高透過ガラス
enderio:block_fused_glass:4, 高透過ガラス
enderio:block_fused_glass:5, 高透過ガラス
enderio:block_fused_glass:6, 高透過ガラス
enderio:block_fused_glass:7, 高透過ガラス
enderio:block_fused_glass:8, 高透過ガラス
enderio:block_fused_glass:9, 高透過ガラス
enderio:block_fused_glass:10, 高透過ガラス
enderio:block_fused_glass:11, 高透過ガラス
enderio:block_fused_glass:12, 高透過ガラス
enderio:block_fused_glass:13, 高透過ガラス
enderio:block_fused_glass:14, 高透過ガラス
enderio:block_fused_glass:15, 高透過ガラス
enderio:block_enlightened_fused_quartz:0, 発光石英ガラス
enderio:block_enlightened_fused_quartz:1, 発光石英ガラス
enderio:block_enlightened_fused_quartz:2, 発光石英ガラス
enderio:block_enlightened_fused_quartz:3, 発光石英ガラス
enderio:block_enlightened_fused_quartz:4, 発光石英ガラス
enderio:block_enlightened_fused_quartz:5, 発光石英ガラス
enderio:block_enlightened_fused_quartz:6, 発光石英ガラス
enderio:block_enlightened_fused_quartz:7, 発光石英ガラス
enderio:block_enlightened_fused_quartz:8, 発光石英ガラス
enderio:block_enlightened_fused_quartz:9, 発光石英ガラス
enderio:block_enlightened_fused_quartz:10, 発光石英ガラス
enderio:block_enlightened_fused_quartz:11, 発光石英ガラス
enderio:block_enlightened_fused_quartz:12, 発光石英ガラス
enderio:block_enlightened_fused_quartz:13, 発光石英ガラス
enderio:block_enlightened_fused_quartz:14, 発光石英ガラス
enderio:block_enlightened_fused_quartz:15, 発光石英ガラス
enderio:block_enlightened_fused_glass:0, 発光高透過ガラス
enderio:block_enlightened_fused_glass:1, 発光高透過ガラス
enderio:block_enlightened_fused_glass:2, 発光高透過ガラス
enderio:block_enlightened_fused_glass:3, 発光高透過ガラス
enderio:block_enlightened_fused_glass:4, 発光高透過ガラス
enderio:block_enlightened_fused_glass:5, 発光高透過ガラス
enderio:block_enlightened_fused_glass:6, 発光高透過ガラス
enderio:block_enlightened_fused_glass:7, 発光高透過ガラス
enderio:block_enlightened_fused_glass:8, 発光高透過ガラス
enderio:block_enlightened_fused_glass:9, 発光高透過ガラス
enderio:block_enlightened_fused_glass:10, 発光高透過ガラス
enderio:block_enlightened_fused_glass:11, 発光高透過ガラス
enderio:block_enlightened_fused_glass:12, 発光高透過ガラス
enderio:block_enlightened_fused_glass:13, 発光高透過ガラス
enderio:block_enlightened_fused_glass:14, 発光高透過ガラス
enderio:block_enlightened_fused_glass:15, 発光高透過ガラス
enderio:block_dark_fused_quartz:0, 遮光石英ガラス
enderio:block_dark_fused_quartz:1, 遮光石英ガラス
enderio:block_dark_fused_quartz:2, 遮光石英ガラス
enderio:block_dark_fused_quartz:3, 遮光石英ガラス
enderio:block_dark_fused_quartz:4, 遮光石英ガラス
enderio:block_dark_fused_quartz:5, 遮光石英ガラス
enderio:block_dark_fused_quartz:6, 遮光石英ガラス
enderio:block_dark_fused_quartz:7, 遮光石英ガラス
enderio:block_dark_fused_quartz:8, 遮光石英ガラス
enderio:block_dark_fused_quartz:9, 遮光石英ガラス
enderio:block_dark_fused_quartz:10, 遮光石英ガラス
enderio:block_dark_fused_quartz:11, 遮光石英ガラス
enderio:block_dark_fused_quartz:12, 遮光石英ガラス
enderio:block_dark_fused_quartz:13, 遮光石英ガラス
enderio:block_dark_fused_quartz:14, 遮光石英ガラス
enderio:block_dark_fused_quartz:15, 遮光石英ガラス
enderio:block_dark_fused_glass:0, 遮光高透過ガラス
enderio:block_dark_fused_glass:1, 遮光高透過ガラス
enderio:block_dark_fused_glass:2, 遮光高透過ガラス
enderio:block_dark_fused_glass:3, 遮光高透過ガラス
enderio:block_dark_fused_glass:4, 遮光高透過ガラス
enderio:block_dark_fused_glass:5, 遮光高透過ガラス
enderio:block_dark_fused_glass:6, 遮光高透過ガラス
enderio:block_dark_fused_glass:7, 遮光高透過ガラス
enderio:block_dark_fused_glass:8, 遮光高透過ガラス
enderio:block_dark_fused_glass:9, 遮光高透過ガラス
enderio:block_dark_fused_glass:10, 遮光高透過ガラス
enderio:block_dark_fused_glass:11, 遮光高透過ガラス
enderio:block_dark_fused_glass:12, 遮光高透過ガラス
enderio:block_dark_fused_glass:13, 遮光高透過ガラス
enderio:block_dark_fused_glass:14, 遮光高透過ガラス
enderio:block_dark_fused_glass:15, 遮光高透過ガラス
enderio:item_soul_vial, 魂の小瓶
enderio:block_detector_block:0, ブロック検出器
enderio:block_detector_block_silent:0, ブロック検出器（無音）
enderio:item_dark_steel_helmet, ダークスチールのヘルメット
enderio:item_dark_steel_chestplate, ダークスチールのチェストプレート
enderio:item_dark_steel_leggings, ダークスチールのレギンス
enderio:item_dark_steel_boots, ダークスチールのブーツ
enderio:item_dark_steel_sword, ジ・エンダー
enderio:item_dark_steel_pickaxe, ダークスチールのツルハシ
enderio:item_dark_steel_axe, ダークスチールの斧
enderio:item_dark_steel_bow, ダークスチールの弓
enderio:item_dark_steel_shears, ダークスチールのハサミ
enderio:item_dark_steel_treetap, Dark Treetap
enderio:item_dark_steel_crook, Dark Crook
enderio:item_dark_steel_hand, Dark Backhoe
enderio:item_inventory_charger_simple, Simple Inventory Charger
enderio:item_inventory_charger_basic, Basic Inventory Charger
enderio:item_inventory_charger, Inventory Charger
enderio:item_inventory_charger_vibrant, Vibrant Inventory Charger
enderio:item_end_steel_sword, The Ender Mk2
enderio:item_end_steel_pickaxe, Ender Pickaxe
enderio:item_end_steel_axe, Ender Axe
enderio:item_end_steel_bow, Ender Bow
enderio:item_end_steel_helmet, エンダーヘルメット
enderio:item_end_steel_chestplate, エンダーチェストプレート
enderio:item_end_steel_leggings, エンダーレギンス
enderio:item_end_steel_boots, エンダーブーツ
enderio:item_staff_of_levity:0, レビティスタッフ
enderio:item_staff_of_levity:0, レビティスタッフ
enderio:item_dark_steel_upgrade:0, Blank Dark Steel Upgrade
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "養蜂用防護服（上）"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "養蜂用防護服（長靴）"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "養蜂用防護服（面布）"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "養蜂用防護服（下）"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Carpeting"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Depth"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Direct"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "エリトラ"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered V"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "エンパワーⅣ"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "エンパワー"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "エンパワーⅢ"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "エンパワーⅡ"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "グライダー"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "洞察"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "フォーク"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "跳躍"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "跳躍Ⅲ"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "跳躍Ⅱ"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "博物学者の目"
